geo,channel,time,spend_eur,impressions,reach,frequency,spend_eur_imputed,spend_eur_imputed_boundary_fill,impressions_imputed,impressions_imputed_boundary_fill
Region_07,Paid_Search_NonBrand,2022-10-10,3978.998733249541,225888.02821276945,,,False,False,False,False
Region_07,Paid_Search_NonBrand,2022-10-17,4123.85690084303,272095.8529580611,,,False,False,False,False
Region_07,Paid_Search_NonBrand,2022-10-24,4063.669352571993,240823.61286779452,,,False,False,False,False
Region_07,Paid_Search_NonBrand,2022-10-31,4305.827131427079,285998.89287400944,,,False,False,False,False
Region_07,Paid_Search_NonBrand,2022-11-07,4239.729789573348,224230.9726545361,,,False,False,False,False
Region_07,Paid_Search_NonBrand,2022-11-14,4852.493953059009,277304.07310418587,,,False,False,False,False
Region_07,Paid_Search_NonBrand,2022-11-21,5143.278559745513,386178.2950059384,,,False,False,False,False
Region_07,Paid_Search_NonBrand,2022-11-28,5068.259598371326,350586.6449121653,,,False,False,False,False
Region_07,Paid_Search_NonBrand,2022-12-05,5458.491688784127,351249.2190323283,,,False,False,False,False
Region_07,Paid_Search_NonBrand,2022-12-12,4842.351017644304,294780.5248389544,,,False,False,False,False
Region_07,Paid_Search_NonBrand,2022-12-19,4986.115029398645,298251.3959491208,,,False,False,False,False
Region_07,Paid_Search_NonBrand,2022-12-26,5318.401252887004,361728.3063915816,,,False,False,False,False
Region_07,Paid_Search_NonBrand,2023-01-02,5386.817325168247,346990.21466468426,,,False,False,False,False
Region_07,Paid_Search_NonBrand,2023-01-09,5221.502646127866,406325.6858508387,,,False,False,False,False
Region_07,Paid_Search_NonBrand,2023-01-16,4713.839611794609,308502.9747767972,,,False,False,False,False
Region_07,Paid_Search_NonBrand,2023-01-23,5225.494773981838,350417.960210486,,,False,False,False,False
Region_07,Paid_Search_NonBrand,2023-01-30,5354.131035365772,310667.481903289,,,False,False,False,False
Region_07,Paid_Search_NonBrand,2023-02-06,5255.571124153869,337958.74635573284,,,False,False,False,False
Region_07,Paid_Search_NonBrand,2023-02-13,5295.808365745238,359358.26792523125,,,False,False,False,False
Region_07,Paid_Search_NonBrand,2023-02-20,5110.942506987098,328261.4313152616,,,False,False,False,False
Region_07,Paid_Search_NonBrand,2023-02-27,4828.754266429805,306657.2710631056,,,False,False,False,False
Region_07,Paid_Search_NonBrand,2023-03-06,4988.142360910465,343593.6154289783,,,False,False,False,False
Region_07,Paid_Search_NonBrand,2023-03-13,5407.218384340284,419440.7199878908,,,False,False,False,False
Region_07,Paid_Search_NonBrand,2023-03-20,4662.085866683055,315344.27350631164,,,False,False,False,False
Region_07,Paid_Search_NonBrand,2023-03-27,4517.9975696997,337711.70453575614,,,False,False,False,False
Region_07,Paid_Search_NonBrand,2023-04-03,4769.233781020829,338339.8875602925,,,False,False,False,False
Region_07,Paid_Search_NonBrand,2023-04-10,4691.899249816095,348618.3856707045,,,False,False,False,False
Region_07,Paid_Search_NonBrand,2023-04-17,4179.8228409258245,262172.30719072,,,False,False,False,False
Region_07,Paid_Search_NonBrand,2023-04-24,4263.398142875397,278405.54810541694,,,False,False,False,False
Region_07,Paid_Search_NonBrand,2023-05-01,4189.64824463512,273703.2526716898,,,False,False,False,False
Region_07,Paid_Search_NonBrand,2023-05-08,4300.628939201863,302806.52750195964,,,False,False,False,False
Region_07,Paid_Search_NonBrand,2023-05-15,4526.731566531233,326668.707586751,,,False,False,False,False
Region_07,Paid_Search_NonBrand,2023-05-22,4117.889269911542,277980.6247025049,,,False,False,False,False
Region_07,Paid_Search_NonBrand,2023-05-29,4533.103822177465,329897.7015004903,,,False,False,False,False
Region_07,Paid_Search_NonBrand,2023-06-05,4322.010981897253,272351.28695567057,,,False,False,False,False
Region_07,Paid_Search_NonBrand,2023-06-12,4839.532888912154,352503.6718118523,,,False,False,False,False
Region_07,Paid_Search_NonBrand,2023-06-19,4385.865131669436,323653.3131885227,,,False,False,False,False
Region_07,Paid_Search_NonBrand,2023-06-26,4304.070037978357,307051.59887140914,,,False,False,False,False
Region_07,Paid_Search_NonBrand,2023-07-03,4459.833984951949,301338.31343160046,,,False,False,False,False
Region_07,Paid_Search_NonBrand,2023-07-10,4269.459838522333,305675.69779926084,,,False,False,False,False
Region_07,Paid_Search_NonBrand,2023-07-17,3977.077459032133,242463.66743474867,,,False,False,False,False
Region_07,Paid_Search_NonBrand,2023-07-24,4307.026267891889,292887.626823661,,,False,False,False,False
Region_07,Paid_Search_NonBrand,2023-07-31,4312.071430482829,296241.3591337025,,,False,False,False,False
Region_07,Paid_Search_NonBrand,2023-08-07,4041.327937517452,235880.85997326943,,,False,False,False,False
Region_07,Paid_Search_NonBrand,2023-08-14,4368.814689863085,305410.03093231167,,,False,False,False,False
Region_07,Paid_Search_NonBrand,2023-08-21,3961.981838638407,233123.3166785694,,,False,False,False,False
Region_07,Paid_Search_NonBrand,2023-08-28,4326.178804613414,276330.581301641,,,False,False,False,False
Region_07,Paid_Search_NonBrand,2023-09-04,4464.947265738006,298849.0443422905,,,False,False,False,False
Region_07,Paid_Search_NonBrand,2023-09-11,4441.702498115868,275247.0857463607,,,False,False,False,False
Region_07,Paid_Search_NonBrand,2023-09-18,4340.461044797858,291762.7744266972,,,False,False,False,False
Region_07,Paid_Search_NonBrand,2023-09-25,4424.269450262942,296920.9511902299,,,False,False,False,False
Region_07,Paid_Search_NonBrand,2023-10-02,4288.813059480652,263406.0959844562,,,False,False,False,False
Region_07,Paid_Search_NonBrand,2023-10-09,4487.80539429789,316671.9340723441,,,False,False,False,False
Region_07,Paid_Search_NonBrand,2023-10-16,4537.082240064841,280219.5924632842,,,False,False,False,False
Region_07,Paid_Search_NonBrand,2023-10-23,4381.400998039596,367186.9251280891,,,False,False,False,False
Region_07,Paid_Search_NonBrand,2023-10-30,4734.105570026711,312170.6541717325,,,False,False,False,False
Region_07,Paid_Search_NonBrand,2023-11-06,4858.419938457355,288094.60992920294,,,False,False,False,False
Region_07,Paid_Search_NonBrand,2023-11-13,4918.05085817419,297133.9913018844,,,False,False,False,False
Region_07,Paid_Search_NonBrand,2023-11-20,5822.759633022885,435387.9346506898,,,False,False,False,False
Region_07,Paid_Search_NonBrand,2023-11-27,5343.9092406345735,341978.3276410349,,,False,False,False,False
Region_07,Paid_Search_NonBrand,2023-12-04,5526.923973870959,321487.9667276777,,,False,False,False,False
Region_07,Paid_Search_NonBrand,2023-12-11,5677.557690210944,412236.6215909257,,,False,False,False,False
Region_07,Paid_Search_NonBrand,2023-12-18,5653.381236011415,361550.41921456927,,,False,False,False,False
Region_07,Paid_Search_NonBrand,2023-12-25,6199.176002159581,441184.612074326,,,False,False,False,False
Region_07,Paid_Social,2021-01-04,6804.469170328395,1015802.2931709894,367786.2146736553,2.761936833527958,False,False,False,False
Region_07,Paid_Social,2021-01-11,6408.383700887073,962458.3085232908,331444.7677028713,2.9038271299129423,False,False,False,False
Region_07,Paid_Social,2021-01-18,5975.42938264371,898951.6410450429,306528.0277620505,2.932689867247229,False,False,False,False
Region_07,Paid_Social,2021-01-25,5779.38955188574,929141.5675727231,287364.9112128282,3.2333160080375385,False,False,False,False
Region_07,Paid_Social,2021-02-01,5921.909811626253,872877.9915071357,327018.1556320571,2.669203456976408,False,False,False,False
Region_07,Paid_Social,2021-02-08,6486.441089612849,1075835.3115883055,293075.2284699776,3.670850372461668,False,False,False,False
Region_07,Paid_Social,2021-02-15,5904.790688751269,967979.3872325514,348109.4155810571,2.780675683870314,False,False,False,False
Region_07,Paid_Social,2021-02-22,5706.592051750425,879159.4717317062,293309.6732799167,2.9973763289173574,False,False,False,False
Region_07,Paid_Social,2021-03-01,6274.03859277701,1141151.0170880554,427168.8427865439,2.671428491001363,False,False,False,False
Region_07,Paid_Social,2021-03-08,5495.232495618026,910438.7755887564,345547.5522150657,2.634771306445568,False,False,False,False
Region_07,Paid_Social,2021-03-15,5793.076996294603,1073762.5158633024,390627.6020386651,2.748813730159855,False,False,False,False
Region_07,Paid_Social,2021-03-22,4773.078245722639,780146.9161050977,286552.6500348828,2.7225255673263837,False,False,False,False
Region_07,Paid_Social,2021-03-29,5099.289066722066,847827.7178700025,294562.4002392989,2.878261845983186,False,False,False,False
Region_07,Paid_Social,2021-04-05,5386.74637940272,848660.4216134261,311981.3299034558,2.7202282324908618,False,False,False,False
Region_07,Paid_Social,2021-04-12,4786.593624221822,797203.6532839945,247879.47501078184,3.2160938425794194,False,False,False,False
Region_07,Paid_Social,2021-04-19,4667.867562865115,835408.8812231054,301149.6700852828,2.7740654040448565,False,False,False,False
Region_07,Paid_Social,2021-04-26,4433.679412812239,709167.8164401005,258491.1490621156,2.7434897442839987,False,False,False,False
Region_07,Paid_Social,2021-05-03,4944.101727390172,867861.640734797,300881.6203819368,2.88439566243076,False,False,False,False
Region_07,Paid_Social,2021-05-10,4498.255477171676,691187.2447351449,208620.03582766643,3.3131393252473123,False,False,False,False
Region_07,Paid_Social,2021-05-17,4648.254353018255,835802.7225857272,272678.29710387375,3.065160416002369,False,False,False,False
Region_07,Paid_Social,2021-05-24,4388.611275557826,690225.2999233614,232380.1783490928,2.970241716943996,False,False,False,False
Region_07,Paid_Social,2021-05-31,5044.563289670374,915504.138089737,352188.68625102733,2.599470607176742,False,False,False,False
Region_07,Paid_Social,2021-06-07,4943.319482317158,828925.7036914836,309757.29975533613,2.676048972360671,False,False,False,False
Region_07,Paid_Social,2021-06-14,4657.972149707788,903857.192950924,342372.75856942515,2.6399798766923306,False,False,False,False
Region_07,Paid_Social,2021-06-21,4403.210637697094,653879.4467922394,191258.43786876413,3.41882666238711,False,False,False,False
Region_07,Paid_Social,2021-06-28,5036.564576846236,724225.1686903564,228933.99934146283,3.1634670724908363,False,False,False,False
Region_07,Paid_Social,2021-07-05,4579.187421132943,717588.0433270085,260719.5766615649,2.752336638911069,False,False,False,False
Region_07,Paid_Social,2021-07-12,4412.5282114353495,640329.2714657423,225835.62382447417,2.835377610590897,False,False,False,False
Region_07,Paid_Social,2021-07-19,4269.48182264229,619687.1706130215,224332.99126020013,2.762354155453919,False,False,False,False
Region_07,Paid_Social,2021-07-26,4514.034431535776,800584.5848592485,291580.4706633672,2.745672860181134,False,False,False,False
Region_07,Paid_Social,2021-08-02,4334.696469329215,722147.577940079,229886.8261938052,3.1413177949191198,False,False,False,False
Region_07,Paid_Social,2021-08-09,4518.33966638579,717786.5982868258,246241.71662371515,2.914967488566058,False,False,False,False
Region_07,Paid_Social,2021-08-16,4837.660567618031,775672.814211494,209977.78449515317,3.694070856478623,False,False,False,False
Region_07,Paid_Social,2021-08-23,4574.174587248071,718164.2531251295,211251.6414878897,3.3995676817796427,False,False,False,False
Region_07,Paid_Social,2021-08-30,4745.104458970071,932758.358213956,272758.24411960045,3.419725630015991,False,False,False,False
Region_07,Paid_Social,2021-09-06,4497.979864137419,696504.0555023543,217092.95583670877,3.2083217662126504,False,False,False,False
Region_07,Paid_Social,2021-09-13,4684.334466519814,684033.0733511134,237854.6773211458,2.8758445326998885,False,False,False,False
Region_07,Paid_Social,2021-09-20,5152.878853537438,929973.8157864048,292003.2853960993,3.1848060014972277,False,False,False,False
Region_07,Paid_Social,2021-09-27,4623.29429407998,754102.0842381261,260290.6079894429,2.897154415455173,False,False,False,False
Region_07,Paid_Social,2021-10-04,4839.741483445341,989039.7129093704,280085.4098084418,3.5312075469614865,False,False,False,False
Region_07,Paid_Social,2021-10-11,4457.5307396866565,704839.5672830058,225637.55789641463,3.123768816920907,False,False,False,False
Region_07,Paid_Social,2021-10-18,5324.530343354954,965763.2651098137,313584.98644576006,3.07974969100397,False,False,False,False
Region_07,Paid_Social,2021-10-25,4980.715092642402,924995.6330203328,304438.61118805245,3.0383650398699285,False,False,False,False
Region_07,Paid_Social,2021-11-01,5610.756835885324,887623.658643745,248615.8449876048,3.5702618177373173,False,False,False,False
Region_07,Paid_Social,2021-11-08,5562.951749965238,860774.5217535052,331157.9114068802,2.599287204393274,False,False,False,False
Region_07,Paid_Social,2021-11-15,6086.1716112934255,1092421.107600245,302993.2839870291,3.605430104671926,False,False,False,False
Region_07,Paid_Social,2021-11-22,6419.373230976762,1133205.3475283307,384832.65558801993,2.9446704459027933,False,False,False,False
Region_07,Paid_Social,2021-11-29,6324.969729933992,915472.246479152,351230.483957456,2.606471500321258,False,False,False,False
Region_07,Paid_Social,2021-12-06,7020.519617607374,1045227.1205510732,375627.5768830814,2.782615507690514,False,False,False,False
Region_07,Paid_Social,2021-12-13,6460.22517668447,835488.8340204512,328483.11001468933,2.543475778657506,False,False,False,False
Region_07,Paid_Social,2021-12-20,6909.64433669784,1222254.8393097003,381638.83282676194,3.2026479859415167,False,False,False,False
Region_07,Paid_Social,2021-12-27,6341.88526174732,1029665.400520872,380774.06003864494,2.7041374625581653,False,False,False,False
Region_07,Paid_Social,2022-01-03,6312.8446176273255,1035217.836559304,339301.1626407854,3.051029440931443,False,False,False,False
Region_07,Paid_Social,2022-01-10,5763.003596323841,811034.1781737864,241356.7681966324,3.3603125540404992,False,False,False,False
Region_07,Paid_Social,2022-01-17,5698.749763376722,851017.2387925248,303390.81401922123,2.805019794497169,False,False,False,False
Region_07,Paid_Social,2022-01-24,5552.423978861706,882213.8649265444,302062.0876499125,2.920637514592771,False,False,False,False
Region_07,Paid_Social,2022-01-31,6051.661073020814,943028.0631438836,358102.9138505119,2.633399580595274,False,False,False,False
Region_07,Paid_Social,2022-02-07,6032.047141948552,1017257.8088569606,352513.6290645311,2.8857261818683937,False,False,False,False
Region_07,Paid_Social,2022-02-14,5816.662315309578,1027690.4009999888,264821.1210399696,3.8806965130431537,False,False,False,False
Region_07,Paid_Social,2022-02-21,5840.267298122831,1221376.3196198416,376654.38926021656,3.242697694347159,False,False,False,False
Region_07,Paid_Social,2022-02-28,5718.956032467541,951253.3051268348,325590.7214347318,2.921622891878151,False,False,False,False
Region_07,Paid_Social,2022-03-07,5310.700911198655,989559.506268681,350659.762553181,2.821993316437624,False,False,False,False
Region_07,Paid_Social,2022-03-14,5238.738128900942,803581.9620764548,269005.0727392434,2.987237206695342,False,False,False,False
Region_07,Paid_Social,2022-03-21,4839.972630466228,682259.6092302811,224481.4061168469,3.0392700270023782,False,False,False,False
Region_07,Paid_Social,2022-03-28,5555.306210499841,893833.2084673865,310695.6675378122,2.8768769630770774,False,False,False,False
Region_07,Paid_Social,2022-04-04,5091.730438133536,723312.5168848783,228657.02437373332,3.1633076607462742,False,False,False,False
Region_07,Paid_Social,2022-04-11,4817.523157629003,804099.5297562756,294846.6866823817,2.7271784492612507,False,False,False,False
Region_07,Paid_Social,2022-04-18,4986.734705997611,768723.7908522476,282014.41993992537,2.7258315054102584,False,False,False,False
Region_07,Paid_Social,2022-04-25,4233.069000917861,580271.4046817048,186394.25832961503,3.1131399104341884,False,False,False,False
Region_07,Paid_Social,2022-05-02,4097.864600366341,812458.0915093308,304391.9620873345,2.669118086883729,False,False,False,False
Region_07,Paid_Social,2022-05-09,4556.2627833578135,719633.7203920945,223012.6166878632,3.226874474995829,False,False,False,False
Region_07,Paid_Social,2022-05-16,4334.362550636958,613271.9232198946,204716.1129071324,2.995718873863632,False,False,False,False
Region_07,Paid_Social,2022-05-23,4586.777169108577,836302.6962910513,334678.1278823137,2.498826862641974,False,False,False,False
Region_07,Paid_Social,2022-05-30,4688.058433047873,726437.8194005486,239508.9268125998,3.033030246797185,False,False,False,False
Region_07,Paid_Social,2022-06-06,4857.783290415532,902884.4960649292,356201.6516449343,2.5347566242195145,False,False,False,False
Region_07,Paid_Social,2022-06-13,4382.039673106026,678694.2089229778,211076.8281035856,3.215389462787975,False,False,False,False
Region_07,Paid_Social,2022-06-20,4731.7275979764445,747098.0383168242,255304.1459160846,2.9263059384957515,False,False,False,False
Region_07,Paid_Social,2022-06-27,4640.931732335369,800626.1677228806,221777.2324956637,3.6100467063882897,False,False,False,False
Region_07,Paid_Social,2022-07-04,4718.352930365112,834453.9268494227,249893.28281462568,3.339241125054299,False,False,False,False
Region_07,Paid_Social,2022-07-11,4517.618597069681,813079.7347303679,301354.1470456872,2.698087093545455,False,False,False,False
Region_07,Paid_Social,2022-07-18,4968.013329532256,820604.8773152519,334789.9838336344,2.451103428838036,False,False,False,False
Region_07,Paid_Social,2022-07-25,4611.616290555719,810325.3897953562,291294.19032490486,2.78181102373354,False,False,False,False
Region_07,Paid_Social,2022-08-01,5065.01067025697,909518.1145567648,342553.71804952755,2.655110911466632,False,False,False,False
Region_07,Paid_Social,2022-08-08,4455.009574467486,757544.2364878436,210375.88017200428,3.600908221362981,False,False,False,False
Region_07,Paid_Social,2022-08-15,4809.603038759518,790246.2065874563,263687.2463830048,2.996907197550337,False,False,False,False
Region_07,Paid_Social,2022-08-22,4620.369070878563,666433.8616124573,202347.54386980316,3.293511000268242,False,False,False,False
Region_07,Paid_Social,2022-08-29,4559.45346402104,806832.4189353337,276720.1730474457,2.915697869258691,False,False,False,False
Region_07,Paid_Social,2022-09-05,4785.88685802807,801018.8890938212,271846.88604357163,2.9465810727198614,False,False,False,False
Region_07,Paid_Social,2022-09-12,4573.444132769831,731356.3216734505,244582.1388513644,2.990227843734349,False,False,False,False
Region_07,Paid_Social,2022-09-19,4074.187971499842,771582.7326492906,230252.7645106089,3.351024836940621,False,False,False,False
Region_07,Paid_Social,2022-09-26,4013.432942115748,579902.1699602733,187369.88401526728,3.0949593260837034,False,False,False,False
Region_07,Paid_Social,2022-10-03,5030.497470386376,988232.8233842364,366148.6567290431,2.6989934422060364,False,False,False,False
Region_07,Paid_Social,2022-10-10,5096.946087524262,847601.0251752301,240217.87725583772,3.5284677179646997,False,False,False,False
Region_07,Paid_Social,2022-10-17,5392.143134789489,927683.4332557048,318416.3514990347,2.913429002274455,False,False,False,False
Region_07,Paid_Social,2022-10-24,5067.326833625432,811841.2572949355,283225.82533801574,2.8664097150252594,False,False,False,False
Region_07,Paid_Social,2022-10-31,4961.869553304244,699993.545501817,309639.6976396245,2.2606711957085928,False,False,False,False
Region_07,Paid_Social,2022-11-07,5449.715716591453,895693.4879691231,280211.8760920391,3.196486531766132,False,False,False,False
Region_07,Paid_Social,2022-11-14,5872.413080694895,1012052.7133800702,333960.3870101012,3.030457361847107,False,False,False,False
Region_07,Paid_Social,2022-11-21,5868.924796838869,1046587.1356130718,345393.7076372258,3.0301279741677405,False,False,False,False
Region_07,Paid_Social,2022-11-28,6985.306433098361,1141389.1495820358,396101.911439172,2.8815542581831624,False,False,False,False
Region_07,Paid_Social,2022-12-05,7392.524462259497,989511.2233630712,349366.1814925458,2.832303971539912,False,False,False,False
Region_07,Paid_Social,2022-12-12,6833.104040104122,976142.6339740846,337631.29980517726,2.891149708387067,False,False,False,False
Region_07,Paid_Social,2022-12-19,6604.354611456225,1351441.3833312097,430091.7755521879,3.1422162899909347,False,False,False,False
Region_07,Paid_Social,2022-12-26,6026.632023843054,900482.3186616969,281577.1460306141,3.197995048091697,False,False,False,False
Region_07,Paid_Social,2023-01-02,6663.733184050192,1280979.9132274382,436973.0363180084,2.9314850271338058,False,False,False,False
Region_07,Paid_Social,2023-01-09,5886.271843279319,893556.8595749188,270887.58826649666,3.298626065864066,False,False,False,False
Region_07,Paid_Social,2023-01-16,5570.797395022384,911679.4256924712,306302.6148820258,2.9764010537213657,False,False,False,False
Region_07,Paid_Social,2023-01-23,5967.187726628983,1058695.0931652668,371148.6802470476,2.852482440354006,False,False,False,False
Region_07,Paid_Social,2023-01-30,5771.410494652226,886155.8773092468,289582.1502483784,3.060119128714181,False,False,False,False
Region_07,Paid_Social,2023-02-06,6028.313664285896,1178131.0869837136,449893.54606329626,2.618688570424525,False,False,False,False
Region_07,Paid_Social,2023-02-13,5528.169850402278,928365.4480317768,302336.7122301398,3.070634198486294,False,False,False,False
Region_07,Paid_Social,2023-02-20,6148.004461774717,1072994.3165028028,417303.7474021188,2.571254926855121,False,False,False,False
Region_07,Paid_Social,2023-02-27,5618.754902261417,911731.1916880762,336805.49851849634,2.706996161578421,False,False,False,False
Region_07,Paid_Social,2023-03-06,5770.309243537359,1027201.6226394064,418991.3874128663,2.4516055782961024,False,False,False,False
Region_07,Paid_Social,2023-03-13,5189.851533334487,1012907.486899304,343600.4778457816,2.9479222300555934,False,False,False,False
Region_07,Paid_Social,2023-03-20,5025.974454459647,826736.9544510695,234606.79817394525,3.523925823488283,False,False,False,False
Region_07,Paid_Social,2023-03-27,4623.2275407406505,916040.109982408,308942.6093367296,2.965081805805483,False,False,False,False
Region_07,Paid_Social,2023-04-03,4987.281942408445,781900.3395210225,244387.83784590676,3.1994241056055834,False,False,False,False
Region_07,Paid_Social,2023-04-10,4522.450492585836,813592.3198713284,214351.18612192923,3.7956044684937424,False,False,False,False
Region_07,Paid_Social,2023-04-17,4563.521987523457,798713.2014583328,255694.6760468452,3.1236989905570134,False,False,False,False
Region_07,Paid_Social,2023-04-24,4646.813590113183,695978.8958056506,250442.2245857448,2.778999815054613,False,False,False,False
Region_07,Paid_Social,2023-05-01,4658.297587064562,793161.4833796857,281510.96772657783,2.817515387713266,False,False,False,False
Region_07,Paid_Social,2023-05-08,4243.55194727011,707779.812126085,235911.07566999845,3.0001974689656152,False,False,False,False
Region_07,Paid_Social,2023-05-15,4564.002780041194,698459.1072022294,248031.0175493666,2.8160151665838016,False,False,False,False
Region_07,Paid_Social,2023-05-22,4801.874483623417,829482.8317227786,292363.7726313039,2.837160104541504,False,False,False,False
Region_07,Paid_Social,2023-05-29,4526.980135078858,765615.3156535546,231259.8951041701,3.3106272720079124,False,False,False,False
Region_07,Paid_Social,2023-06-05,4561.085150168918,754682.9156542915,227027.18431927965,3.324196253929412,False,False,False,False
Region_07,Paid_Social,2023-06-12,4649.607540146515,769638.4652349253,302474.7607503321,2.544471688565772,False,False,False,False
Region_07,Paid_Social,2023-06-19,4582.502301212114,756906.6928816175,273812.7968991782,2.7643218339438,False,False,False,False
Region_07,Paid_Social,2023-06-26,4379.36453993838,703543.3388568934,245652.4247482148,2.8639788089940525,False,False,False,False
Region_07,Paid_Social,2023-07-03,4602.041977127376,777807.7085045204,244192.8175395553,3.185219435778565,False,False,False,False
Region_07,Paid_Social,2023-07-10,4844.818163262226,757114.2012429566,225111.14428407684,3.3632906253966866,False,False,False,False
Region_07,Paid_Social,2023-07-17,4373.380568103591,950713.7842602947,241870.8660153387,3.9306668054845577,False,False,False,False
Region_07,Paid_Social,2023-07-24,4523.3864186397,654795.7835615071,228669.66407224775,2.8635008767696686,False,False,False,False
Region_07,Paid_Social,2023-07-31,4300.778741986055,676084.6642137531,234927.9552852157,2.877838286179899,False,False,False,False
Region_07,Paid_Social,2023-08-07,4830.005672903921,765301.0160577807,240519.2075050306,3.1818706871540563,False,False,False,False
Region_07,Paid_Social,2023-08-14,4586.35016440812,937418.3753772374,334534.18478632096,2.8021601917185244,False,False,False,False
Region_07,Paid_Social,2023-08-21,4415.745388808481,644941.10048533,218032.22937470864,2.95800809969676,False,False,False,False
Region_07,Paid_Social,2023-08-28,4629.417930524896,805142.4214280611,279754.0166280684,2.8780370381544658,False,False,False,False
Region_07,Paid_Social,2023-09-04,4340.992075948794,741695.0146315214,321337.261579179,2.308151289354174,False,False,False,False
Region_07,Paid_Social,2023-09-11,4383.191696146394,755313.728207941,248687.62362718812,3.0371987041069834,False,False,False,False
Region_07,Paid_Social,2023-09-18,4301.608850976939,811284.8537597801,275405.0814784743,2.9457875265209665,False,False,False,False
Region_07,Paid_Social,2023-09-25,4409.127531227192,829858.8091735127,243598.2089038093,3.406670405779554,False,False,False,False
Region_07,Paid_Social,2023-10-02,5022.80943846092,800222.2914284493,266594.3524560737,3.001647574512295,False,False,False,False
Region_07,Paid_Social,2023-10-09,4593.750754578873,780624.6269118479,294994.5442520197,2.6462341155873874,False,False,False,False
Region_07,Paid_Social,2023-10-16,4993.367939726036,690693.5422339244,236250.76987173728,2.9235610220822066,False,False,False,False
Region_07,Paid_Social,2023-10-23,4836.046840626563,814034.4843179123,334453.7904146554,2.4339221370721296,False,False,False,False
Region_07,Paid_Social,2023-10-30,5466.361555409582,841520.2676955294,316615.9715891733,2.657857920027636,False,False,False,False
Region_07,Paid_Social,2023-11-06,5256.4721280933245,859901.3478006669,268984.77657019167,3.19684020324576,False,False,False,False
Region_07,Paid_Social,2023-11-13,5846.69609219664,823312.1026847037,281309.95657590753,2.926708008155924,False,False,False,False
Region_07,Paid_Social,2023-11-20,6152.670445719395,1067814.4247393804,324571.59131522663,3.2899195533792422,False,False,False,False
Region_07,Paid_Social,2023-11-27,7184.960571589523,1010629.7921732372,410101.9997072283,2.464337635258364,False,False,False,False
Region_07,Paid_Social,2023-12-04,6781.744697947435,1147176.137934333,391776.89032581775,2.928136309878549,False,False,False,False
Region_07,Paid_Social,2023-12-11,6439.417978334052,949355.5732319448,331863.0459527819,2.860684806005851,False,False,False,False
Region_07,Paid_Social,2023-12-18,6798.775807280216,1040830.544468638,315316.57272773294,3.300906563409105,False,False,False,False
Region_07,Paid_Social,2023-12-25,7113.984241998466,1330794.5894027147,414736.3068018875,3.208772821614609,False,False,False,False
Region_07,Programmatic_Display,2021-01-04,3890.065595065108,1417654.1363236306,,,False,False,False,False
Region_07,Programmatic_Display,2021-01-11,3762.036188640029,1082557.71890347,,,False,False,False,False
Region_07,Programmatic_Display,2021-01-18,3780.369698053136,1356374.2313618723,,,False,False,False,False
Region_07,Programmatic_Display,2021-01-25,3488.097510070808,1160318.5931072976,,,False,False,False,False
Region_07,Programmatic_Display,2021-02-01,3633.076853992441,1089374.7327495918,,,False,False,False,False
Region_07,Programmatic_Display,2021-02-08,3177.974696209364,859994.9532848656,,,False,False,False,False
Region_07,Programmatic_Display,2021-02-15,3520.9362415103533,1157737.0398848476,,,False,False,False,False
Region_07,Programmatic_Display,2021-02-22,3254.7089124536938,1253903.961438689,,,False,False,False,False
Region_07,Programmatic_Display,2021-03-01,3106.0738465407853,1224111.9935437003,,,False,False,False,False
Region_07,Programmatic_Display,2021-03-08,3183.8662800441307,1099682.6102413558,,,False,False,False,False
Region_07,Programmatic_Display,2021-03-15,3365.6370852928185,1365069.7822725952,,,False,False,False,False
Region_07,Programmatic_Display,2021-03-22,3226.926003079663,1071032.9806852937,,,False,False,False,False
Region_07,Programmatic_Display,2021-03-29,3425.132694258505,1255907.326021552,,,False,False,False,False
Region_07,Programmatic_Display,2021-04-05,3069.777194317369,978112.6869698628,,,False,False,False,False
Region_07,Programmatic_Display,2021-04-12,3020.3760421343677,956293.0916451848,,,False,False,False,False
Region_07,Programmatic_Display,2021-04-19,3596.9667064407727,1120446.9950280406,,,False,False,False,False
Region_07,Programmatic_Display,2021-04-26,3512.763054743543,952883.8505146856,,,False,False,False,False
Region_07,Programmatic_Display,2021-05-03,3185.125128277595,1207543.960776867,,,False,False,False,False
Region_07,Programmatic_Display,2021-05-10,3355.331604161293,1048934.693747121,,,False,False,False,False
Region_07,Programmatic_Display,2021-05-17,3530.432192136126,1086176.9339422316,,,False,False,False,False
Region_07,Programmatic_Display,2021-05-24,3425.1642695012697,1014646.1952644632,,,False,False,False,False
Region_07,Programmatic_Display,2021-05-31,3378.20771464562,1103290.496006563,,,False,False,False,False
Region_07,Programmatic_Display,2021-06-07,3541.100792066521,1408006.0849260497,,,False,False,False,False
Region_07,Programmatic_Display,2021-06-14,3231.3283371386524,1327979.8782201563,,,False,False,False,False
Region_07,Programmatic_Display,2021-06-21,3355.9871672070967,947476.6259741096,,,False,False,False,False
Region_07,Programmatic_Display,2021-06-28,3347.0411000759814,1076827.925722729,,,False,False,False,False
Region_07,Programmatic_Display,2021-07-05,3304.125040776215,993147.22263961,,,False,False,False,False
Region_07,Programmatic_Display,2021-07-12,3284.759065267007,1208663.0009418144,,,False,False,False,False
