geo,time,population,price_index,promo_flag,holiday_flag,temperature_c,consumer_climate_index,competitor_spend_proxy_eur,organic_search_clicks,social_organic_reach,distribution_points,assortment_breadth_skus,revenue_eur,website_sessions
Region_05,2022-01-10,1330124.140106831,99.86221461992805,0,0,2.2332717009499516,-0.5841180318699091,5452.697299646903,496.32906085752313,3452.8570635364845,2.0,3106,129463.79882933262,3129.95427858139
Region_05,2022-01-17,1330124.140106831,99.71751215900737,0,0,4.555079310031397,-0.32355902914469015,5113.549766423318,498.63312217640555,4281.9701933879205,2.0,3108,120273.90766261026,3033.0096778688594
Region_05,2022-01-24,1330124.140106831,99.7258948741554,0,0,-0.15737814988372056,-0.4688035034732739,4601.879637318102,526.4229345683323,3834.5698381350558,2.0,3110,121289.82699126331,3588.354697050459
Region_05,2022-01-31,1330124.140106831,100.42347234003357,0,0,3.5195607126871757,-0.26356862385616375,5224.392104960592,590.6105372968678,3945.6947270201176,2.0,3112,117202.70715498072,2988.796632209868
Region_05,2022-02-07,1330124.140106831,99.7378029940624,0,0,5.2337471568371505,-0.33713972447986884,4827.564529905981,508.9750900443129,4479.082323690589,2.0,3114,131303.00121528545,3005.910794442993
Region_05,2022-02-14,1330124.140106831,100.56598647977198,0,0,3.9730525170509665,-0.43840449809268667,5612.075382081506,492.85310083374713,3941.626618983118,2.0,3116,123575.52973447,3147.6563683253808
Region_05,2022-02-21,1330124.140106831,101.0460665342343,1,0,3.3043794885249143,-0.45331773050228097,5831.7636119561275,468.54812005826864,3614.851955654287,2.0,3118,132784.07001157195,3111.1775960308623
Region_05,2022-02-28,1330124.140106831,101.0352382867156,0,0,5.061570014009738,-0.260347541039666,5515.5787761116335,434.4882217707766,4710.0251716751645,2.0,3120,111031.32685085536,3308.1796383184183
Region_05,2022-03-07,1330124.140106831,101.62675112910065,0,0,5.024434943938767,-0.5280073955078648,4003.2150970929774,475.0102629804557,3663.0242219703796,2.0,3122,137354.842826448,3291.431389249212
Region_05,2022-03-14,1330124.140106831,101.4655147030635,0,0,7.266898241184374,-0.37728901024266726,4426.593431729425,450.2572812794219,3567.376704117389,2.0,3124,133970.77146051754,2936.4304576769855
Region_05,2022-03-21,1330124.140106831,101.60835389072699,0,0,7.670416345171154,0.3720572816973997,4649.963612522455,514.5114824678504,3220.8224752485353,2.0,3126,130284.87833753158,2995.390883609928
Region_05,2022-03-28,1330124.140106831,101.33764663695612,0,0,8.26581577426219,0.4269936358039617,4539.871999082412,495.1294243131621,4276.534946553774,2.0,3128,117408.46022257782,2984.549189926473
Region_05,2022-04-04,1330124.140106831,101.82088421889877,0,0,10.699221092442542,0.4377090633869075,4715.801438633496,427.51930087669905,3321.012842398645,2.0,3130,117915.51192953401,3237.2972481629517
Region_05,2022-04-11,1330124.140106831,101.46725641628093,0,0,13.332966875224665,0.41245876220875316,5877.509956192141,450.25010289043223,2844.320137087776,2.0,3132,123343.15316282895,3180.5002623302407
Region_05,2022-04-18,1330124.140106831,101.44157252178006,0,0,12.406256632567214,0.5559222607094304,5681.095535206518,481.821554850334,3222.517345538134,2.0,3134,115575.90985527674,3042.24268928863
Region_05,2022-04-25,1330124.140106831,101.78114193094267,0,0,14.852337452005928,0.07280110123758143,4800.731128779096,422.6099508815412,3341.7842683196377,2.0,3136,114601.42335944287,3143.679221200654
Region_05,2022-05-02,1330124.140106831,102.30523675168675,0,0,16.08602272302082,0.583126393103037,5590.758536772924,561.0242004391132,3121.7137775760584,2.0,3138,129384.82403157426,2927.5286602051933
Region_05,2022-05-09,1330124.140106831,101.89465923080232,1,0,13.664557520371963,0.8774824793942424,5374.5359324660485,461.38805304434254,3070.3885556860337,2.0,3140,134660.0643387005,2961.9547559663033
Region_05,2022-05-16,1330124.140106831,102.2712283483625,0,0,15.717269021913152,0.6841277179451384,5090.708944140554,511.6940153762691,3441.8679959701435,2.0,3142,113439.81646011269,2897.1752253170353
Region_05,2022-05-23,1330124.140106831,101.78023580779941,1,0,15.350664519145871,0.6935918869813479,6077.416145988507,397.5493888625278,3413.045496957397,2.0,3144,141276.7893399391,3102.6971263951905
Region_05,2022-05-30,1330124.140106831,100.70507039499495,0,0,14.3606251653851,0.5263874270318167,4632.753863229636,439.4528030352051,3164.765641271017,2.0,3146,116831.93292900796,3090.241191470384
Region_05,2022-06-06,1330124.140106831,100.33103857137955,0,0,17.617289508303962,0.6161579341994206,5156.509282152984,486.8865273481906,3301.0751075197627,2.0,3148,109700.41246779403,2929.6467768720245
Region_05,2022-06-13,1330124.140106831,100.74836855941771,0,0,15.901905514410624,0.634563193245929,4369.798546825886,536.2388052482507,3146.956535117473,2.0,3150,114681.474223771,3153.3199886601074
Region_05,2022-06-20,1330124.140106831,100.74226011992879,1,0,18.493989452806733,0.7031532600414052,4401.3288471880915,522.0195150788626,2999.757115516148,2.0,3152,132702.75015490988,3245.1630269179955
Region_05,2022-06-27,1330124.140106831,100.47476113405068,0,0,15.607853868072601,0.3946567948848934,4171.314318893912,503.59674753341915,3182.170321009106,2.0,3154,123279.5306459191,2944.9176245751087
Region_05,2022-07-04,1330124.140106831,100.5025002957962,0,0,18.256489499216407,0.2501937430832155,4412.614414703155,402.7022305672019,3364.693999713074,2.0,3156,122066.39693780427,3028.5441005882453
Region_05,2022-07-11,1330124.140106831,100.51370013230456,0,0,15.585571486375038,0.5940111169532687,5180.030832345992,462.4124751893373,2628.4275362323256,2.0,3158,128469.46620901728,3146.2546036441804
Region_05,2022-07-18,1330124.140106831,100.82464940673674,0,0,18.778331688966304,0.43387370925399826,4888.929177422034,566.4311856914344,3384.7095019542735,2.0,3160,120011.44094415515,3092.235276891529
Region_05,2022-07-25,1330124.140106831,100.0187944445239,0,0,16.890059831099105,-0.359174651200745,4912.904087007724,464.87925836972374,3086.6180536308193,2.0,3162,118489.76385006402,2884.602375439875
Region_05,2022-08-01,1330124.140106831,99.96761796610664,0,0,16.348958543922407,-0.4043637667553439,4891.365248987481,557.3955393722384,3852.010539290725,2.0,3164,130059.85152535263,3043.639452563022
Region_05,2022-08-08,1330124.140106831,100.02975660187741,0,0,18.273628204013654,0.31908356638322566,6674.253201014903,526.5216032278001,2620.6295894354907,2.0,3166,127597.98591572235,3006.5550392685686
Region_05,2022-08-15,1330124.140106831,99.34707151995028,0,0,15.505730733048406,0.5737468652177099,4313.583089234401,491.3489808033914,3198.5652927146716,2.0,3168,121468.16129887186,3079.9217784854204
Region_05,2022-08-22,1330124.140106831,98.65753030933297,0,0,15.47126016903606,0.3985031234345731,4244.958002502012,480.10869842685105,3042.8181423609935,2.0,3170,124159.40170901311,3058.106979929012
Region_05,2022-08-29,1330124.140106831,98.47517609984178,0,0,14.246593663395874,0.3833225903031975,4506.552890263387,424.343186960641,3472.9543147367926,2.0,3172,119391.48443355961,3326.0313397916652
Region_05,2022-09-05,1330124.140106831,98.47943824147683,1,0,14.478874005364863,0.5872804013010869,5060.987888241912,536.0443785266674,3302.283534918662,2.0,3174,130231.46533311556,3055.9565508193473
Region_05,2022-09-12,1330124.140106831,98.4854612540046,0,0,14.401256479734181,0.060404867928045225,5526.538229087427,542.0793818316127,3786.6621983362393,2.0,3176,138242.33640987842,2863.5065570046477
Region_05,2022-09-19,1330124.140106831,98.20728701333297,0,0,13.16797849963742,-0.19641283055114994,5613.27353036305,506.3503667062127,2996.2044060633816,2.0,3178,120623.67185614807,3133.572589205015
Region_05,2022-09-26,1330124.140106831,97.90861971684942,0,0,10.26429058770694,-0.07690876795222622,5894.629438605926,507.0833409833687,2680.3281539492405,2.0,3180,125606.81560221904,3380.376142908632
Region_05,2022-10-03,1330124.140106831,97.71103155610977,0,0,11.813570452908737,0.40143720419104245,5033.472452620966,543.0970471142972,3548.83957202461,2.0,3182,115891.85970303466,3096.3593046792134
Region_05,2022-10-10,1330124.140106831,97.86029243678415,0,0,7.661179513277085,0.2696402496888163,4820.596888985952,581.2630943030196,3383.8768290089442,2.0,3184,129752.19247796439,3051.8255609164657
Region_05,2022-10-17,1330124.140106831,98.48260294018081,0,0,6.971751815632526,0.7397454614680863,6536.259294510595,636.6369679365727,4042.7959574829647,2.0,3186,118049.87747274546,3088.6767284346943
Region_05,2022-10-24,1330124.140106831,97.37240449695875,0,0,6.971459799941569,0.5134483828680056,3369.3325478437237,661.8413913181379,3047.1545160817836,2.0,3188,137303.18999191307,3225.509695261618
Region_05,2022-10-31,1330124.140106831,97.68390555760966,0,0,7.852415301963042,-0.5022054156572024,5164.249451252493,583.4065650491233,3171.678481215175,2.0,3190,137857.34927610843,3099.8901029560093
Region_05,2022-11-07,1330124.140106831,97.62832972701293,0,0,3.700254896985343,-0.279062163582226,5456.7150305719215,520.9685879168037,3921.8629856947737,2.0,3192,129015.11261338346,2906.7269161189356
Region_05,2022-11-14,1330124.140106831,97.89119086756234,1,1,6.032244950281621,-0.11694248067899796,6776.078380325558,616.5274683256591,4551.766612294018,2.0,3194,167436.97753621757,3068.634111447987
Region_05,2022-11-21,1330124.140106831,98.48396253619283,0,1,3.929793372404229,0.10391280436137637,3987.8849334746233,500.08752568376457,3250.742189496785,2.0,3196,149206.16528601726,3151.3741307490545
Region_05,2022-11-28,1330124.140106831,98.10639949828455,0,1,2.7655287874715535,0.3130442659833768,4803.406138791255,568.6073941309953,5486.8361874674065,2.0,3198,151762.9360150635,3277.839598403602
Region_05,2022-12-05,1330124.140106831,98.57855183723316,0,1,4.5630613442962185,0.37056928231180397,4173.288750269218,619.0449987807209,5015.628182745234,2.0,3200,156125.2090792856,3138.621978937785
Region_05,2022-12-12,1330124.140106831,97.9515304050692,0,1,1.3158638154847684,0.29292472736282016,3906.354042915587,592.0399601397347,3882.773500481805,2.0,3202,152463.49275261027,3132.4798515745965
Region_05,2022-12-19,1330124.140106831,98.01533002145284,0,1,5.660979691216474,0.22671821416375243,4961.296364395751,698.0450837671935,3371.324365930297,2.0,3204,159885.40113948943,3188.165150235573
Region_05,2022-12-26,1330124.140106831,97.89407163678484,0,0,1.7933663244021434,0.08859779366246492,5796.822878588074,467.0212614350142,3562.9580443992036,2.0,3206,119965.47264113199,3019.5861626134465
Region_05,2023-01-02,1330124.140106831,97.91721137078854,0,0,2.2247625563465623,-0.03151943541962074,6130.2857417273935,753.7662832693117,4553.4616686051095,2.0,3208,137544.981701605,3177.306093805735
Region_05,2023-01-09,1330124.140106831,97.42269422836378,0,0,4.3726865313334535,-0.5748298625973479,4723.570630558359,587.8992105445549,4025.0728767208757,2.0,3210,124019.45562076334,3235.5258611171284
Region_05,2023-01-16,1330124.140106831,97.6411359563889,0,0,2.496359978462052,-0.9391222466771563,5653.782896669188,613.1731116500441,4073.047425664608,2.0,3212,122211.43868706917,3008.372553485237
Region_05,2023-01-23,1330124.140106831,98.43427958914627,0,0,4.3031733761427455,-0.9881486361149332,4966.364678861323,494.84686953550107,3871.6789180354353,2.0,3214,127062.78894500647,3209.2125948570506
Region_05,2023-01-30,1330124.140106831,97.94835115373809,0,0,-0.013385906429147276,-1.6604087303182329,5561.300540875017,631.7593775929392,3569.180781074871,2.0,3216,128267.00632389213,3001.572989281982
Region_05,2023-02-06,1330124.140106831,98.0431739145697,1,0,2.7522335125943047,-2.2627606772240387,6083.116892543925,563.7677158372003,4004.249949070562,2.0,3218,128236.91506102466,2994.015079560482
Region_05,2023-02-13,1330124.140106831,98.47111047510921,1,0,4.607014682265079,-2.363045329262558,4968.963953753198,535.6033030076949,3820.0303662444403,2.0,3220,135557.43042092846,3041.8067737121128
Region_05,2023-02-20,1330124.140106831,98.32274011102648,0,0,6.317147680508748,-2.4015446041540622,6012.8093282497775,432.72667328410114,4321.912528151589,2.0,3222,111028.88976819627,3362.6749267165833
Region_05,2023-02-27,1330124.140106831,99.00293657180481,0,0,6.610026863542122,-2.4955512091634087,4264.785263291111,526.2438317301927,3577.9698498132693,2.0,3224,118986.45699116308,2864.296371337033
Region_05,2023-03-06,1330124.140106831,98.78809240109545,0,0,7.296262785549188,-3.209523408569334,5645.295265012195,531.037620790879,4332.383552901039,2.0,3226,119734.51069891085,3070.2830691604026
Region_05,2023-03-13,1330124.140106831,98.72994504949605,0,0,8.754747667191502,-2.743804841587156,5973.88168846162,477.6719792261672,3383.8697283127553,2.0,3228,124577.86770637154,3114.4284958085677
Region_05,2023-03-20,1330124.140106831,98.23336795128277,0,0,8.798004165811417,-3.1746740419505572,5881.885097030884,555.6973740344595,3185.0231278892593,2.0,3230,118715.12226465331,3318.912758600969
Region_05,2023-03-27,1330124.140106831,98.29666312981766,0,0,5.820930517772587,-3.420122363093106,4282.738868263236,510.52022001624323,3005.887022741087,2.0,3232,119030.49853812264,3424.6972907294653
Region_05,2023-04-03,1330124.140106831,98.29817460256714,0,0,12.16330487877054,-3.7986527585329624,4960.339938394058,489.40683415073954,3841.7507328058673,2.0,3234,130731.04506364095,3064.7678267895844
Region_05,2023-04-10,1330124.140106831,98.61612522498959,0,0,9.70779594347719,-3.4089434996181094,5353.080522534862,554.0480934474766,3099.94804687084,2.0,3236,135522.05080701012,3207.8991273394163
Region_05,2023-04-17,1330124.140106831,98.29802220477843,0,0,12.384962825346712,-3.2825174630059606,5467.403317751741,491.4259296809123,2955.4644720273577,2.0,3238,116601.34192552655,3091.313912688657
Region_05,2023-04-24,1330124.140106831,97.95702439250314,0,0,13.10834623809108,-3.4244903993505194,5205.560164179982,513.1891677493209,3487.3743692375306,2.0,3240,128173.7684291451,3068.659228875898
Region_05,2023-05-01,1330124.140106831,98.18827045145314,0,0,13.788776804954916,-3.587587168130941,6339.017998230336,513.3595334166573,3971.3577663901665,2.0,3242,124396.06518233499,3153.360858925259
Region_05,2023-05-08,1330124.140106831,98.88686569649042,0,0,12.885456947271681,-3.5337091979076054,4212.258744361349,514.807665592734,3011.485606064182,2.0,3244,111337.82740670461,2861.276505464963
Region_05,2023-05-15,1330124.140106831,99.20137082030591,0,0,12.396941370174169,-3.9076754882748665,4934.781020588696,398.3761960671567,3565.198426187369,2.0,3246,115860.28484113261,3082.4978607708713
Region_05,2023-05-22,1330124.140106831,100.12507694461148,0,0,14.484517625474247,-3.7934536676309887,3971.6439781180557,500.9086341639515,3672.84022415846,2.0,3248,103668.57767952778,3175.6994058415457
Region_05,2023-05-29,1330124.140106831,100.40273068022246,0,0,17.823228583015755,-3.958047118851489,5615.51468107194,434.4351008889663,2962.4488611393276,2.0,3250,121532.56642306267,2949.35539282714
Region_05,2023-06-05,1330124.140106831,100.66237710814964,0,0,14.913715411379417,-3.802155364267469,5559.670485935573,570.0810648404392,3162.5836643459506,2.0,3252,114107.08913796979,3180.2873247628463
Region_05,2023-06-12,1330124.140106831,101.0020235484846,0,0,16.15970848647131,-3.656438610821473,8453.97232996414,620.8290042442158,2851.799721508954,2.0,3254,121319.2253667896,2854.333470748611
Region_05,2023-06-19,1330124.140106831,101.74610892637419,0,0,18.394604520107766,-3.834522096329322,5967.331681861757,504.35714996430806,3106.2569444549913,2.0,3256,135288.8053007887,3105.2896132603287
Region_05,2023-06-26,1330124.140106831,102.36489395943278,0,0,16.400533980482884,-4.450335552085972,5376.570382046085,494.5510713650091,2850.7754064097676,2.0,3258,127920.53634328593,3309.252742307772
Region_05,2023-07-03,1330124.140106831,101.8224548428784,0,0,17.18542771537864,-4.52438312361883,5315.250734809115,458.0241340887554,3070.2284137759016,2.0,3260,113890.8591173648,3046.2801151646254
Region_05,2023-07-10,1330124.140106831,102.22274578668343,0,0,18.06440326688957,-4.9592250384355765,4878.580457426314,493.0215748739429,3102.5280113634867,2.0,3262,112167.68409560899,2936.377648110444
Region_05,2023-07-17,1330124.140106831,102.35542403958269,0,0,18.191498648103657,-4.935634632667566,5216.982023945129,572.3753811006007,2928.628599727994,2.0,3264,126039.70759446964,2871.836515883695
Region_05,2023-07-24,1330124.140106831,102.25840653163822,0,0,15.909291019215615,-5.012606192731562,5332.303219164161,468.370308962436,3294.31901713862,2.0,3266,111734.04169827953,3136.190911571425
Region_05,2023-07-31,1330124.140106831,101.37194195390951,0,0,17.295062580097444,-5.189004656695526,3810.0107992143985,408.6539492934494,2950.12637283466,2.0,3268,123558.48199840871,3210.5333123396026
Region_05,2023-08-07,1330124.140106831,100.60186149877937,0,0,17.182153056444804,-5.577673340848364,5269.223260793608,602.7461749620899,2792.1055424801234,2.0,3270,136929.42730465156,3091.946750282944
Region_05,2023-08-14,1330124.140106831,100.41962788872283,0,0,14.078285199320732,-5.221636587138695,5193.964921329784,601.8091431165304,2960.0787726139206,2.0,3272,124387.78924915106,3036.828124391478
Region_05,2023-08-21,1330124.140106831,99.68733213450545,0,0,15.62724573001011,-5.357741275617153,6655.528853483221,574.9527273989457,2632.0955202310797,2.0,3274,127465.61439580533,2805.9775608915565
Region_05,2023-08-28,1330124.140106831,99.5154537251285,0,0,13.469643129232253,-4.6517360164826,5015.811186113842,561.527575672515,3273.8517388503246,2.0,3276,127781.86211313083,3127.7924228188917
Region_05,2023-09-04,1330124.140106831,99.87262435150947,0,0,13.903658147379264,-4.641257133645647,4560.873312991129,621.899014351327,3147.745611331359,2.0,3278,118006.06049870564,3021.2961888508676
Region_05,2023-09-11,1330124.140106831,99.5821461897814,0,0,13.921457600851006,-4.535780325140205,5326.13447888876,499.6550725838292,3112.588757411515,2.0,3280,123112.32734191838,3027.1575531334665
Region_05,2023-09-18,1330124.140106831,99.62387749115702,0,0,11.65013678337447,-4.524016666826096,5173.2345699931775,452.15237680472336,2737.931118977596,2.0,3282,114909.00951930258,3362.886819006061
Region_05,2023-09-25,1330124.140106831,99.08890151201747,0,0,12.334416566011184,-4.4215451478710435,5016.617143759475,557.6175885809995,3124.522231808716,2.0,3284,130095.54031654928,2858.142764277405
Region_05,2023-10-02,1330124.140106831,99.23828515450289,0,0,11.186220976360532,-4.0937389479526,4222.7965690515875,607.7552735455881,3359.8930462381263,2.0,3286,116623.23196480804,2901.6683175322373
Region_05,2023-10-09,1330124.140106831,99.49235285023768,0,0,10.397451700846652,-3.762471048728967,4997.526047322141,674.4901335113733,2822.9227262266736,2.0,3288,127249.19666233906,3185.8727475273286
Region_05,2023-10-16,1330124.140106831,98.78088572173061,1,0,8.690139595476536,-4.292453362375774,4690.1620937850985,593.6280582243435,3707.2600117209336,2.0,3290,145861.26162100091,3077.6136915473485
Region_05,2023-10-23,1330124.140106831,98.40494257343161,0,0,8.814311239318828,-4.035804142491667,4952.406893099069,600.5425816766539,3622.6415700644675,2.0,3292,120044.88268235014,3053.4336036251675
Region_05,2023-10-30,1330124.140106831,97.77135743972794,0,0,6.859857578945213,-3.886662316914768,5709.7138452755735,575.799223232029,4140.197487797408,2.0,3294,119781.46052220897,3198.425659284647
Region_05,2023-11-06,1330124.140106831,98.02596483813686,0,0,2.954591476635825,-3.8758946571386113,4623.577579967575,803.1223831468074,3401.365749224982,2.0,3296,124675.55096345516,3235.225980970538
Region_05,2023-11-13,1330124.140106831,98.10796811841095,0,1,3.5069127489340266,-3.362129380095896,4948.878829430084,815.6231502958587,4524.6815665802405,2.0,3298,145392.39775795772,3059.1793647800446
Region_05,2023-11-20,1330124.140106831,98.08311222129316,0,1,3.6950284147297547,-2.8362993345882153,5548.494719791588,627.9131267937037,4022.095983964076,2.0,3300,152004.09849803319,3090.11973488632
Region_05,2023-11-27,1330124.140106831,98.0189714522225,0,1,3.285294498776423,-2.5649204536214762,4913.249726599151,650.5890117257196,5239.527789321593,2.0,3302,144567.96599742796,3204.0190027603685
Region_05,2023-12-04,1330124.140106831,98.18038916993879,0,1,3.452959933643119,-2.727980649940055,7566.4486478950375,530.7844601082104,4440.349341576434,2.0,3304,144431.4149109824,3218.672102383982
Region_05,2023-12-11,1330124.140106831,98.3518149159445,0,1,1.309442245776647,-3.085725589227735,5310.446399419569,605.2261286249025,4336.283281098985,2.0,3306,155383.25083705765,3295.0465343436144
Region_05,2023-12-18,1330124.140106831,98.10402616903772,1,1,5.245528517415717,-2.8594055495776938,4246.356705088016,752.7859889535131,3665.617214880647,2.0,3308,172385.70578960428,3116.323099710343
Region_05,2023-12-25,1330124.140106831,97.78622776710252,0,0,1.9046415429980958,-2.4515454820124636,4510.691703457088,528.8815167753811,4729.731707181057,2.0,3310,124313.8310956104,3235.0121915361337
Region_06,2021-01-04,1963219.4169381198,99.97050240248157,0,0,1.9884683059132435,-0.6085973284639721,6557.891378352262,511.20281675648664,5733.7738094799315,2.0,3000,160381.75456764924,4677.653758640599
Region_06,2021-01-11,1963219.4169381198,99.8756349534817,0,0,1.0522053465140064,-0.28270890934401227,6671.904760126965,536.1443904249028,5128.429058125556,2.0,3002,189915.56152274064,4590.766165049153
Region_06,2021-01-18,1963219.4169381198,100.90597606600636,0,0,0.727400320321681,-0.3591685705496163,8184.204786122677,558.7471522650868,5971.098902665983,2.0,3004,175296.47266732386,4573.6810250719145
Region_06,2021-01-25,1963219.4169381198,100.71402872982082,0,0,2.33041530266344,-0.9018694208739444,6396.064727392054,598.6147260045914,4345.921485155762,2.0,3006,197738.03196008204,4498.4301116452625
Region_06,2021-02-01,1963219.4169381198,100.85886138587801,1,0,2.957677881058553,-0.7610505743049536,7184.877499412074,599.8686676323184,4694.456039500294,2.0,3008,192834.68220361366,4444.446943090259
Region_06,2021-02-08,1963219.4169381198,101.09182463001959,1,0,3.2857729281077277,-0.48823457826279537,8962.698643994896,472.752588441275,4969.831621658045,2.0,3010,195259.6952679579,4379.7930649690725
Region_06,2021-02-15,1963219.4169381198,101.79208677532668,0,0,6.494647929187372,-0.5936391755030263,6984.500712260518,511.1416601934543,4689.656127066791,2.0,3012,173128.91669126163,4470.588583439518
Region_06,2021-02-22,1963219.4169381198,101.38649447945362,0,0,4.505554707006891,-0.9108455649839682,8351.008564756288,500.36374024019847,5305.303574272991,2.0,3014,179501.33395841514,4656.253371474691
Region_06,2021-03-01,1963219.4169381198,102.05631839402444,1,0,5.326588114494199,-0.3972182869156864,5866.239482688869,452.60980315007987,6055.7250385895,2.0,3016,227622.11808624316,4332.052449518836
Region_06,2021-03-08,1963219.4169381198,101.98262060686403,0,0,7.5051578413661595,-0.597809382809857,7142.530142158004,473.65803282089917,4321.022936889263,2.0,3018,173123.9535347392,4498.569555290624
Region_06,2021-03-15,1963219.4169381198,103.23329322168723,0,0,6.906562160265914,-0.24996768758434695,6611.215501473115,475.69523533184434,4508.864437980851,2.0,3020,186451.30403510266,4460.093144673632
Region_06,2021-03-22,1963219.4169381198,103.41459433130031,0,0,8.894483288795838,-0.7038827851405537,7898.121740473299,467.7480350588708,3608.43031511466,2.0,3022,174245.19830323916,4876.457334466134
Region_06,2021-03-29,1963219.4169381198,102.80012976662486,0,0,7.117139450442372,-0.5790812708444277,6465.256031776516,438.52928204633423,4857.478531262034,2.0,3024,185092.4017600287,4656.649364739782
Region_06,2021-04-05,1963219.4169381198,102.70155043030343,0,0,8.093283218351019,-0.4628291235468799,10299.628899156034,454.4498138033186,5030.527116571066,2.0,3026,159343.60226946604,4684.2620165927165
Region_06,2021-04-12,1963219.4169381198,103.36968510896756,0,0,11.147381288725965,-0.2008043215942079,5904.717450051039,450.64524635655306,3992.029211458084,2.0,3028,191229.3618612342,4659.157508959423
Region_06,2021-04-19,1963219.4169381198,103.41045568617317,0,0,11.567098935942687,0.247090696376015,8953.33872772224,408.3225509336259,3435.3206154647814,2.0,3030,176997.62499374195,4370.104592473259
Region_06,2021-04-26,1963219.4169381198,103.38064298237461,0,0,11.623301923995706,0.003001782885394738,8614.104312332584,496.72243868872084,3299.374125379821,2.0,3032,171124.8749410039,4780.04986398695
Region_06,2021-05-03,1963219.4169381198,103.74014156430846,0,0,13.900562977387622,0.15923421445092756,7910.084835565228,476.95759473447083,4217.499292664733,2.0,3034,182847.4290911525,4539.983737530019
Region_06,2021-05-10,1963219.4169381198,103.56764271897468,0,0,14.858168115111713,-0.2507360009916226,7612.748844027931,536.2134260422264,4009.9154851747717,2.0,3036,175470.6228994699,4473.179291897184
Region_06,2021-05-17,1963219.4169381198,103.46227613108321,0,0,14.240135950169087,-0.6641104861334095,9973.216341892003,413.4046812353721,3212.8552274432977,3.0,3038,162515.48262389013,4169.189343174817
Region_06,2021-05-24,1963219.4169381198,102.98993887611744,0,0,15.209892248762415,-0.8376108606016495,10938.666711464657,428.1457749736681,3618.4857746125936,3.0,3040,153778.36253698816,4393.696550092292
Region_06,2021-05-31,1963219.4169381198,103.85434926660064,0,0,16.908795751313587,-0.7148126788197907,7319.699901754126,559.2497279077912,4978.537768539838,3.0,3042,192186.4479443537,4168.659645646477
Region_06,2021-06-07,1963219.4169381198,103.24304362697687,0,0,15.552030528246235,-0.2117523327762717,7731.668907904246,523.3960974234043,4064.395985190135,3.0,3044,172666.98615040936,4443.532131334783
Region_06,2021-06-14,1963219.4169381198,103.32777695685861,0,0,16.574080640320798,0.3459313441739006,6950.400617232379,490.2394048154572,4520.3662989247605,3.0,3046,169330.29897349575,4357.89154884443
Region_06,2021-06-21,1963219.4169381198,103.56771923089957,1,0,18.568437250246415,0.23946394545122407,6336.1176551937215,482.1733114348985,3935.7353126282283,3.0,3048,184096.41046948594,4390.999873140696
Region_06,2021-06-28,1963219.4169381198,103.56089367094035,0,0,17.90591694779591,0.331124283029073,8094.025901097405,536.9598652878472,3820.6055991993467,3.0,3050,187932.36255825177,4190.278113623418
Region_06,2021-07-05,1963219.4169381198,102.93396227319543,0,0,17.28419573406618,0.6140259226162208,7838.9327305908155,494.0832361406972,3771.7968200257164,3.0,3052,170863.89518573886,4647.705534056665
Region_06,2021-07-12,1963219.4169381198,102.43458025933987,0,0,16.587067014311348,0.8436407291589088,5930.604460157846,503.0086766422498,3664.0808322982743,3.0,3054,180633.7038068903,4612.136244591387
Region_06,2021-07-19,1963219.4169381198,102.69583871851817,0,0,16.24771751174982,0.7928037060870646,8085.397291258988,431.6234730706704,3295.0369990478193,3.0,3056,170450.04675641528,4810.119040165802
Region_06,2021-07-26,1963219.4169381198,102.3058990642201,0,0,17.282496719277617,0.8156352174736309,7878.443124400272,481.918567171032,3463.502222213017,3.0,3058,164193.122183557,4855.466438880901
Region_06,2021-08-02,1963219.4169381198,101.26989045297587,0,0,20.122366990080423,0.7825809409649844,6899.663416626567,621.0223645468111,4257.284403788586,3.0,3060,185352.8458974002,4544.9200640526105
Region_06,2021-08-09,1963219.4169381198,101.46337961437041,0,0,17.4325508907611,0.7200687571122432,6832.433693599202,538.9135479110113,3486.1154204618015,3.0,3062,186135.771718122,4713.336097550474
Region_06,2021-08-16,1963219.4169381198,101.02713192439252,0,0,13.988789621026681,0.6176456290644186,8046.412166339634,460.9006438523916,4493.266877689169,3.0,3064,170542.8117582829,4533.908573324206
Region_06,2021-08-23,1963219.4169381198,101.34274156117765,0,0,16.365805517024796,0.581748082060911,9611.800685216973,514.4070866057968,3721.268960271283,3.0,3066,176388.5876238989,4389.264525082462
Region_06,2021-08-30,1963219.4169381198,101.24193091206551,0,0,13.40618806200283,0.46000385758845336,8015.832735491648,469.40562617611425,3995.042772340551,3.0,3068,177250.7323986123,4406.481295405691
Region_06,2021-09-06,1963219.4169381198,101.1170247478086,0,0,13.710499311440204,0.11937855946805126,8488.666925998761,604.1445113055156,4000.605836486063,3.0,3070,182185.11354069324,4698.828024027785
Region_06,2021-09-13,1963219.4169381198,101.14314383931715,0,0,11.953548189614638,0.3781526443823575,6664.7328766117225,564.0436052686086,3716.793216736863,3.0,3072,195188.41763297986,5517.239512216234
Region_06,2021-09-20,1963219.4169381198,100.57389717428696,0,0,14.948657533611463,0.5330299645558788,7095.90938396252,450.4842287575744,4583.475378140347,3.0,3074,175055.42190851428,4792.372560399486
Region_06,2021-09-27,1963219.4169381198,100.16117063048814,0,0,9.263131574470215,1.0960080875064677,8271.880317536765,502.96542108878424,3186.8491415988187,3.0,3076,175402.60782456837,4560.784387907056
