geo,time,population,price_index,promo_flag,holiday_flag,temperature_c,consumer_climate_index,competitor_spend_proxy_eur,organic_search_clicks,social_organic_reach,distribution_points,assortment_breadth_skus,revenue_eur,app_installs
Region_04,2021-01-18,2370622.3704155944,98.66106771863275,0,0,3.866020917010795,-0.3323487978834092,5777.679927412328,467.4537394572144,7233.6854942866685,6.0,3004,209215.51375945238,5474.260476848043
Region_04,2021-01-25,2370622.3704155944,98.87029406049206,0,0,3.855242717479998,-0.6624678804215784,6397.4499781340555,436.3711516704501,6523.836392804027,6.0,3006,213198.94319000188,5718.186483829885
Region_04,2021-02-01,2370622.3704155944,98.78449406655753,0,0,-0.4092461708962496,-0.46578096177061357,4607.887045333685,431.5855974209952,5649.511474708634,6.0,3008,198424.8137057335,5759.969147043014
Region_04,2021-02-08,2370622.3704155944,97.73749676592514,0,0,0.1286249266726407,0.19653465600808062,4637.163186593261,432.64089956350125,7498.45295760087,6.0,3010,207842.56031122952,5253.956571749713
Region_04,2021-02-15,2370622.3704155944,97.59874293374628,0,0,2.0962134978397184,0.6419566463340254,5111.353497638339,453.1855980542862,7053.537359711354,6.0,3012,199259.00484763042,5538.264105269174
Region_04,2021-02-22,2370622.3704155944,97.56586216303361,0,0,2.379312613316891,0.6641254513157713,7074.965740946514,448.02839800031154,6277.589176977399,6.0,3014,212337.36361233387,5069.148401449388
Region_04,2021-03-01,2370622.3704155944,98.83234668082115,0,0,6.0446705885095895,0.7917258959122193,4515.359474565185,453.88614922968964,5823.684377037197,6.0,3016,213848.6618838014,5902.594746871639
Region_04,2021-03-08,2370622.3704155944,99.51998935736057,0,0,6.582970499964112,0.5406301443777854,4357.834499921247,499.8322859488029,6078.338450854596,6.0,3018,207395.98412539845,5265.3105962048185
Region_04,2021-03-15,2370622.3704155944,99.58944467462976,0,0,10.11105935644083,0.6113799290424571,5424.385267714765,407.57392576880403,5299.036452116644,6.0,3020,218141.66966703953,5769.917311767117
Region_04,2021-03-22,2370622.3704155944,99.05890320899336,0,0,9.260662904679181,0.5438010877192522,6519.845324687887,441.8018363241406,5721.768053849858,6.0,3022,214375.88995668004,5336.453768022081
Region_04,2021-03-29,2370622.3704155944,99.23646094864073,0,0,9.188052742121647,0.2790604806889013,4326.941278572419,387.1265563599918,4966.355392779079,6.0,3024,209211.88570110465,5297.236933168327
Region_04,2021-04-05,2370622.3704155944,98.66869670719369,0,0,11.762963328833205,-0.08960314943754782,5286.0550075586025,434.68543365731966,4765.851692354541,6.0,3026,217605.77800659166,5808.809884189672
Region_04,2021-04-12,2370622.3704155944,98.77739622660948,0,0,9.573062045749689,0.5167769237276005,4501.558090546071,380.28191654868226,5790.362931262497,6.0,3028,193971.17762892027,5163.384471163317
Region_04,2021-04-19,2370622.3704155944,98.96695963174564,0,0,9.753902192653728,0.5738069620562554,6770.326159836928,450.5061437542166,5056.712475287652,6.0,3030,205653.72436510646,5742.358092166271
Region_04,2021-04-26,2370622.3704155944,98.77740036403172,0,0,12.853725994369178,0.30065559237234335,6064.690277212539,456.78424737347467,5666.3854214376715,6.0,3032,188755.90485156834,5283.642727106357
Region_04,2021-05-03,2370622.3704155944,98.90907792453638,0,0,15.114018622035859,0.2064767260530624,5706.637811384704,435.12495306901894,4960.2209406580405,6.0,3034,205103.97436820195,5123.439625202426
Region_04,2021-05-10,2370622.3704155944,98.75438666635299,0,0,12.04609391529534,0.6807603337488453,5445.546948447814,416.9560909549371,4849.695566111172,6.0,3036,201189.64665011677,5153.988393345896
Region_04,2021-05-17,2370622.3704155944,98.48071219609638,0,0,16.634080104500143,1.1947422735059545,5298.554813073851,364.4674701119603,5341.657794129054,6.0,3038,214661.99598983003,5675.607242119686
Region_04,2021-05-24,2370622.3704155944,99.24686370785072,0,0,17.263390391429862,1.0429025507781633,5594.433204789114,481.7322861107249,5229.436763404857,6.0,3040,200801.7948887693,5320.91808157256
Region_04,2021-05-31,2370622.3704155944,99.54210518817298,0,0,15.788099549082688,1.132381841309568,4989.484482089997,440.92668365258027,5468.433845660902,6.0,3042,199030.1020359385,5272.787905824853
Region_04,2021-06-07,2370622.3704155944,99.39865445886136,0,0,17.30828376109807,1.4289903741981487,4821.270050826497,398.66937032377683,4875.315225799006,6.0,3044,204124.15710832263,4968.340418456806
Region_04,2021-06-14,2370622.3704155944,99.02804078572608,1,0,17.03005992164559,1.3569941583575666,4663.380477242025,417.1898458803819,4954.622912718496,6.0,3046,219292.0946820269,5692.874226939479
Region_04,2021-06-21,2370622.3704155944,99.12373448366128,0,0,17.858149096085107,1.0380678048162069,5492.283328738117,384.1685151710741,5723.901378079574,6.0,3048,211084.3510769861,5667.384706027561
Region_04,2021-06-28,2370622.3704155944,99.41168703423693,0,0,19.138361568551883,0.7787847900604659,4882.333267859109,403.69692196253953,7031.365784394251,6.0,3050,197270.84914572423,5479.038850970295
Region_04,2021-07-05,2370622.3704155944,99.84018198197819,1,0,16.743451089008477,0.8130966975691851,6226.9189841773805,344.3918449124154,6225.681977768967,6.0,3052,204499.47034670156,5596.331590487668
Region_04,2021-07-12,2370622.3704155944,100.57579414360991,0,0,19.49257228675311,0.614195864384836,4035.8090805315237,440.726124399555,5319.411508523249,6.0,3054,188729.88502425243,4557.300391747068
Region_04,2021-07-19,2370622.3704155944,100.81159118452008,0,0,19.06019115638302,0.2593433509463596,5954.934964483644,383.75689282117526,5600.218396051063,6.0,3056,216564.81297529032,5262.528631419133
Region_04,2021-07-26,2370622.3704155944,100.26705158623923,0,0,18.82920903968532,0.22008100970282646,5925.331844502634,420.8182699188174,5965.832054252761,6.0,3058,192449.96043419925,5437.4124045446515
Region_04,2021-08-02,2370622.3704155944,101.27694774209954,0,0,14.049945873354105,0.5285781545999122,6545.085588404416,455.37933647208183,5208.318735210773,6.0,3060,199709.23428694473,5414.45581726524
Region_04,2021-08-09,2370622.3704155944,101.85772426218654,1,0,13.714450212801857,0.762843266574433,5283.880984329776,386.64950536718436,4844.723607244031,6.0,3062,206475.49377948744,5221.437356528
Region_04,2021-08-16,2370622.3704155944,102.27588082513014,0,0,17.009344259850394,0.7256261814421088,4403.99412850748,426.97774592246776,5338.08972288783,6.0,3064,212491.42689090787,5445.375723615294
Region_04,2021-08-23,2370622.3704155944,102.94349887581363,0,0,14.378664254526283,1.3246813737289918,4790.695122006171,386.9836103870485,5193.425181181887,6.0,3066,197334.870224718,5183.076762025701
Region_04,2021-08-30,2370622.3704155944,102.21640218900394,0,0,13.459119647234282,1.121471066476415,6464.9956372403185,399.41631078751607,4943.6561355113945,6.0,3068,215096.83090175822,5165.157678097152
Region_04,2021-09-06,2370622.3704155944,102.0399974474388,0,0,12.519833302030857,1.1297823352614433,5242.634918363787,426.18830417304315,4780.744388766881,6.0,3070,196547.58512693024,5046.292882101482
Region_04,2021-09-13,2370622.3704155944,101.79519394959873,0,0,10.758668049771591,0.7538400560426304,5160.941273868166,387.3077211202035,4286.908466013627,6.0,3072,205720.25858756935,5387.503650770186
Region_04,2021-09-20,2370622.3704155944,102.38992121291501,0,0,11.444237119768516,1.0161535560824233,5032.768044759916,559.1766361424352,5946.662967832306,6.0,3074,211495.8715691456,5197.987227543807
Region_04,2021-09-27,2370622.3704155944,101.81505052733849,0,0,9.829976984345889,1.0095016775737455,5429.151744448882,379.1820633120567,5046.227642216831,6.0,3076,213786.30371077036,5258.898896767442
Region_04,2021-10-04,2370622.3704155944,101.66357427554296,0,0,8.967459995399977,0.5391029239583434,5301.422959809334,506.3305570752134,5303.358691307907,6.0,3078,192441.7242722905,5773.247134445278
Region_04,2021-10-11,2370622.3704155944,102.42008729879568,0,0,9.731657424548843,0.3229772558734808,4366.5652019936715,382.84536962654437,6428.66347382814,6.0,3080,199518.8847162698,5374.140257432469
Region_04,2021-10-18,2370622.3704155944,102.74706666512365,0,0,6.250311636672247,0.8882926057179773,5022.860612614974,425.94164139937186,6419.5133195828175,6.0,3082,202589.4777037824,5377.736673605214
Region_04,2021-10-25,2370622.3704155944,102.56455411926545,0,0,8.843280054966838,1.1336516697245171,6347.542882355105,418.2267852763733,5582.713166814261,6.0,3084,185924.02507860676,4999.435568005553
Region_04,2021-11-01,2370622.3704155944,103.4995020690585,0,0,2.860728822382184,1.1968528851637064,6769.382210990805,365.0183049778628,6604.342066132079,6.0,3086,210373.65124042664,5266.943472500322
Region_04,2021-11-08,2370622.3704155944,102.85102712817442,0,0,9.24338997850948,1.4843572056569554,5383.18581666306,458.6098418667175,6258.5275915932425,6.0,3088,207975.78069966557,5693.677088567995
Region_04,2021-11-15,2370622.3704155944,103.08166712369938,0,1,2.5878895230175942,1.038611689298702,5082.026931678994,414.4156739825844,6622.512267123963,6.0,3090,234655.708148611,5576.332707951397
Region_04,2021-11-22,2370622.3704155944,102.97650634287977,0,1,4.866831726636454,0.8222030743316242,6679.25922906739,455.58926519793033,6543.725922988944,6.0,3092,213556.15612287342,5435.247966292399
Region_04,2021-11-29,2370622.3704155944,103.23542827834531,0,1,4.773837629691705,0.4571601791077928,5339.9056464285995,494.1470643564296,7957.315020487808,6.0,3094,231296.17544449418,5396.418017143732
Region_04,2021-12-06,2370622.3704155944,103.10637935528997,0,1,2.876347546488713,0.24047431999567875,4614.686781975345,408.9929179271458,7155.319070012405,6.0,3096,234394.347870492,5477.794565271283
Region_04,2021-12-13,2370622.3704155944,102.70094014489318,0,1,3.620834235168629,0.15619385547094655,5379.610948338995,507.8736376191837,6903.341138564543,6.0,3098,242175.54793239228,5591.558714196741
Region_04,2021-12-20,2370622.3704155944,102.81292467879607,0,1,2.033333455130239,0.343374174630777,6064.412457510454,518.0419194499946,6141.188690126023,6.0,3100,224383.02353265497,5396.035978773614
Region_04,2021-12-27,2370622.3704155944,102.17026729553716,0,0,-0.6629402584107247,0.6726858257172872,6878.827559619391,570.5289795590734,6178.723770663234,6.0,3102,213011.70949941792,4839.398725044437
Region_04,2022-01-03,2370622.3704155944,102.43876355981115,0,0,2.4917478870267824,0.9935582665340963,5103.492006946058,457.92439607471385,6347.562894563954,6.0,3104,226084.61565724434,6019.243127504817
Region_04,2022-01-10,2370622.3704155944,102.28790612404912,0,0,3.7697277304732335,1.8223320264976701,5928.100090353084,574.8051368085445,5376.129975929917,6.0,3106,201634.44518753863,5781.640911268952
Region_04,2022-01-17,2370622.3704155944,102.74933577785663,0,0,1.3567327153746922,1.704580941026724,5221.355286367402,531.3930182884378,5379.045856016929,6.0,3108,200980.32604055633,5405.521142035957
Region_04,2022-01-24,2370622.3704155944,102.53517174997135,0,0,-0.10449852698214457,1.7280127280710265,6471.583347255738,518.1957740585706,5916.645850926667,6.0,3110,201958.05911954193,5852.189120708135
Region_04,2022-01-31,2370622.3704155944,102.21021314393963,0,0,1.9628781604064867,1.908452439112794,5689.41225596151,432.3197547780057,7974.677870491105,6.0,3112,191844.19788834514,5146.764061627836
Region_04,2022-02-07,2370622.3704155944,102.41344079341744,0,0,3.8779509872679583,1.6907783376241465,5692.635263002392,454.367994049998,7152.369684011539,6.0,3114,202226.85634491194,5843.709023008872
Region_04,2022-02-14,2370622.3704155944,103.02834277583405,0,0,4.438425423749359,1.6340602667207516,4746.361744325514,437.64106657046784,6326.286241464752,6.0,3116,221911.7322478598,5492.728796718908
Region_04,2022-02-21,2370622.3704155944,102.01340483045384,1,0,6.347544295568579,1.7845012402337177,5229.219382743093,511.36013286245566,5938.902869145602,6.0,3118,210806.43394319032,5696.219099032645
Region_04,2022-02-28,2370622.3704155944,102.07838198859741,0,0,6.272618141006011,1.5502600094091639,5225.698380567899,482.96835931848,6590.14711241209,6.0,3120,203841.7011140238,5360.8579134595275
Region_04,2022-03-07,2370622.3704155944,102.39313296219275,0,0,7.02200952371885,1.7189132622026657,3239.251477006845,431.05523759893407,5497.0823852129615,6.0,3122,217271.94691161552,5464.873369303731
Region_04,2022-03-14,2370622.3704155944,101.6986146886811,0,0,4.07242837500314,2.112189392874068,6207.899608302068,412.5817679645657,4659.363148085404,6.0,3124,210746.1886198071,5564.575736789738
Region_04,2022-03-21,2370622.3704155944,101.27052472173838,1,0,11.453423476852393,1.8084029289437618,5470.416169762438,520.6805142515237,5732.735076222829,6.0,3126,223595.7571423711,5722.689349774134
Region_04,2022-03-28,2370622.3704155944,101.59342530252707,0,0,9.076675224432526,1.1564389641898647,5314.544513102325,403.8705173758612,5381.9987849163945,6.0,3128,202161.17909652088,5579.931429882194
Region_04,2022-04-04,2370622.3704155944,101.19174886453482,0,0,11.283570044564247,1.209336805425007,5197.124760734343,454.9532805679986,5856.699304951856,6.0,3130,204572.3286623251,5552.584762753315
Region_04,2022-04-11,2370622.3704155944,100.88300304397534,0,0,10.40143976953117,0.9273497791028626,5498.847879594617,497.28821239470074,5007.3601058216545,6.0,3132,205519.9563945824,5246.911091465378
Region_04,2022-04-18,2370622.3704155944,101.73523924922785,0,0,11.64895341304674,1.0067360630111526,5674.475082402414,440.05687297823795,5956.907305408886,6.0,3134,211612.0340472694,5877.249778669731
Region_04,2022-04-25,2370622.3704155944,101.27619983436236,0,0,12.894426876525296,0.9006488859717309,4526.862540904451,428.6213137622649,5872.674122865037,6.0,3136,205373.0236704685,5451.031410186321
Region_04,2022-05-02,2370622.3704155944,100.85624004819975,0,0,16.09104912113631,1.018760215365008,5578.660878379164,421.0842117346613,5180.32524539259,6.0,3138,214428.91426003305,5330.721578240852
Region_04,2022-05-09,2370622.3704155944,99.72134604843312,0,0,16.828802364056756,1.3832321298478338,5569.460853574691,418.8316731007481,5675.160008083518,6.0,3140,187441.75221273652,5289.137758890504
Region_04,2022-05-16,2370622.3704155944,99.18712188995872,0,0,16.217248712823565,1.6539656998814374,5500.088134798439,392.24793459447807,4063.743823091909,6.0,3142,214047.72678873217,5046.921201693161
Region_04,2022-05-23,2370622.3704155944,98.58588241867218,0,0,18.990184564894232,1.5745665221172125,4409.865086884163,426.9551178669924,5218.0998549780015,6.0,3144,201306.2823377222,5185.600156478639
Region_04,2022-05-30,2370622.3704155944,99.43649795592468,0,0,15.949180039202744,1.2533203126911072,5367.18794412973,448.71237000117003,4963.641914161876,6.0,3146,205683.26725806412,4968.816258613292
Region_04,2022-06-06,2370622.3704155944,100.04151097486886,0,0,17.8448889564032,0.5403320554070605,4542.349251381863,411.907321479184,5186.964152134617,6.0,3148,200584.04458429845,5425.078106929591
Region_04,2022-06-13,2370622.3704155944,99.42345109922044,0,0,16.753460059985358,-0.08058893688280744,5763.679517486768,449.8551051090843,5218.433009934575,6.0,3150,211817.84407514244,5358.239353512116
Region_04,2022-06-20,2370622.3704155944,100.3975827115168,0,0,19.718542931031834,-0.29149575582034615,6637.396385408695,394.44356068893046,4533.195349618551,6.0,3152,202744.6868891734,5417.741446166677
Region_04,2022-06-27,2370622.3704155944,100.78243317716655,0,0,17.96916530028581,-0.23721754755891933,6219.742397302459,441.84483263644523,4220.857150996266,6.0,3154,209909.74355177287,5027.4504467920415
Region_04,2022-07-04,2370622.3704155944,100.69863862263695,0,0,19.468232661507127,-0.41378546432925023,5212.643055682077,409.41725444492033,5029.163128079479,6.0,3156,195827.35801607964,5245.21904856983
Region_04,2022-07-11,2370622.3704155944,101.10219705587494,0,0,20.550827938013345,-0.5673333163437482,5061.59534692722,336.30117845603814,4897.620839597681,6.0,3158,204664.87514621203,5174.768994045536
Region_04,2022-07-18,2370622.3704155944,101.29500071138229,0,0,14.570987461942952,-1.0199114180676025,5043.183964750353,414.6937730500143,4915.364311963428,6.0,3160,215982.7722039059,5645.209719392029
Region_04,2022-07-25,2370622.3704155944,100.92291194061832,0,0,20.775087115594022,-1.4887860214712898,5763.592056993082,396.5850237013768,4637.608646992108,6.0,3162,215047.00770726334,4996.858238833783
Region_04,2022-08-01,2370622.3704155944,100.06080758224623,0,0,17.54641560947212,-1.9806640755533493,4970.408537439099,374.9581377470682,4801.073787375815,6.0,3164,200254.88483538496,4992.78940872966
Region_04,2022-08-08,2370622.3704155944,99.61735291835856,0,0,16.07108886659866,-1.7748888985880462,5065.704880296672,408.6542802544611,3933.3443656973204,6.0,3166,205055.14975996508,5706.713572033296
Region_04,2022-08-15,2370622.3704155944,99.61945182067615,0,0,13.03112833030879,-2.344783453337797,3799.0523203731173,383.3683742797567,5701.705119892757,6.0,3168,200628.95871391025,5491.448845772498
Region_04,2022-08-22,2370622.3704155944,99.44839930317204,0,0,14.818110317825303,-2.1243856208757297,4838.101320531885,397.9420344124034,4991.77779153753,6.0,3170,203186.56905810483,4970.835742455909
Region_04,2022-08-29,2370622.3704155944,99.08843455809877,0,0,11.000045487267954,-2.375534485841597,4885.297551170002,457.7434558070439,5729.38719655902,6.0,3172,205264.20148253482,5774.924418073677
Region_04,2022-09-05,2370622.3704155944,99.57343348530071,0,0,13.830184839653361,-2.199062236473374,5062.629528885039,438.9165639089207,5523.614784376229,6.0,3174,217546.33216377167,5825.936455686539
Region_04,2022-09-12,2370622.3704155944,99.05321029272604,0,0,12.554009347276585,-2.112093203609971,6538.281627393625,419.5771916116596,4916.993405287451,6.0,3176,210914.01656215324,5707.253318012624
Region_04,2022-09-19,2370622.3704155944,99.49691478148635,1,0,14.686217857914418,-1.8727298517547943,4493.061687410522,446.4037968923452,3921.659512484496,6.0,3178,235343.48001822538,4832.098714152738
Region_04,2022-09-26,2370622.3704155944,99.26365363366088,1,0,10.441734450525148,-1.5050550984018543,4511.041880562847,430.52404831493595,4125.950506071422,6.0,3180,236829.65269672757,5402.688929776766
Region_04,2022-10-03,2370622.3704155944,99.32180537445635,0,0,11.622441345324573,-1.7257174926084542,5978.00886319162,433.8998791366239,4445.425105075937,6.0,3182,192254.93072264595,5166.007238700649
Region_04,2022-10-10,2370622.3704155944,98.77375650171774,0,0,10.80246614065872,-2.003231593349124,4745.614894811346,486.1437163385854,4744.212353591422,6.0,3184,208031.26220864616,5304.631198786073
Region_04,2022-10-17,2370622.3704155944,98.7738336932137,0,0,11.228580375634536,-2.123163951842675,5346.96828668451,476.3900486857427,5508.784276037926,6.0,3186,201358.8989595957,5001.274790976565
Region_04,2022-10-24,2370622.3704155944,98.39226735389371,0,0,6.763724064029998,-2.3436632177651084,5616.827886473572,431.533458066809,5202.020677346047,6.0,3188,189897.4520132978,5898.091972221864
Region_04,2022-10-31,2370622.3704155944,97.53605951642635,1,0,7.430039475608867,-2.1380344898458774,5488.598389533669,451.59863969969354,5822.214830212918,6.0,3190,210478.51978177286,5238.501159089934
Region_04,2022-11-07,2370622.3704155944,97.53050312374631,0,0,3.106231887493747,-2.1639831842751502,4889.713536490807,547.2322528072506,5201.0327581836245,6.0,3192,201923.47621950222,5488.155507122044
Region_04,2022-11-14,2370622.3704155944,97.50916460730163,0,1,2.9756291913084403,-2.155354529805304,6261.185205875828,528.122875182922,6547.102966260017,7.0,3194,253185.96637963588,5690.01088174307
Region_04,2022-11-21,2370622.3704155944,97.92174554573583,0,1,3.5747896514471864,-2.0248582953881606,6813.960185890291,440.9451442796442,6600.4665657125415,7.0,3196,233371.24384688403,5619.6615182795185
Region_04,2022-11-28,2370622.3704155944,98.06564414251058,0,1,3.3630688904838855,-2.15988253907852,4729.908613710571,561.6165244927258,6247.827930755852,7.0,3198,230547.0070645405,5575.905326744431
Region_04,2022-12-05,2370622.3704155944,97.56969201972954,0,1,1.0347245962211156,-1.8272802269599928,5262.880806187306,523.6707820152496,6385.545675652242,7.0,3200,233297.97457810168,5384.644031190486
Region_04,2022-12-12,2370622.3704155944,97.27117239573987,0,1,1.870460281634744,-2.3705949768444627,6280.405019879317,482.86666651651933,6152.431410982267,7.0,3202,224982.2695391203,5529.246255171763
Region_04,2022-12-19,2370622.3704155944,96.05036648461325,0,1,3.292416018097306,-2.296634536192345,5312.414443365465,519.8882052816658,5839.495121008847,7.0,3204,236137.51923193983,5402.5082819978425
Region_04,2022-12-26,2370622.3704155944,95.50192449567845,0,0,1.3420489876612427,-2.1437906481380176,4732.000918262925,561.2685724172624,4776.8471418783865,7.0,3206,209182.12082043846,4892.226460168376
Region_04,2023-01-02,2370622.3704155944,96.14512027377852,0,0,1.747365077232529,-2.3690821926627517,5143.016740650145,497.17221497428557,5516.885530504795,7.0,3208,193198.75483117806,5751.836585337855
Region_04,2023-01-09,2370622.3704155944,96.89552182201955,0,0,0.6766944728242446,-2.572470691142421,6181.878739451055,563.3196235929428,6817.9667832775585,7.0,3210,203418.94824886136,5302.254808093273
Region_04,2023-01-16,2370622.3704155944,97.27501355829153,1,0,4.340813110708551,-2.3001092760424617,4735.612060804518,581.9089780919678,6735.60493153088,7.0,3212,264362.04216656263,5338.853643139623
Region_04,2023-01-23,2370622.3704155944,97.42762498028127,0,0,5.239728386773998,-2.3926474262343502,5682.233196537377,477.57626019124507,6723.07069855742,7.0,3214,215613.25756633878,5388.982725386416
Region_04,2023-01-30,2370622.3704155944,97.72069999507555,0,0,3.2180752855618624,-2.963387509423237,5789.093117841956,462.22732534913865,5948.914713710931,7.0,3216,206769.84713829705,5109.112068501798
Region_04,2023-02-06,2370622.3704155944,97.96400281761838,0,0,3.2274927838579077,-3.3638310657609347,4978.981449493055,564.6378147882301,5592.419035413336,7.0,3218,214469.1453468504,5143.904678494564
Region_04,2023-02-13,2370622.3704155944,97.11237247686988,0,0,6.558404101295743,-3.061638274608486,5945.918075853938,538.658667136286,6554.581184423056,7.0,3220,198431.58126311516,4991.305185575468
Region_04,2023-02-20,2370622.3704155944,96.68536274011501,0,0,5.4188386116331895,-3.3228480313248787,6034.593083570847,546.3477007281342,5315.361543250651,7.0,3222,209087.99453236768,5584.6980608175145
Region_04,2023-02-27,2370622.3704155944,97.27301763793608,0,0,4.414638920850632,-2.930691937907938,6332.883340775099,454.88316657972996,4996.4337488199435,7.0,3224,216290.01555664442,5755.881100607486
Region_04,2023-03-06,2370622.3704155944,97.85827526356209,0,0,4.197876877738455,-2.5210280970379175,6272.914740219142,625.5084430884826,4867.846868214994,7.0,3226,191528.47311610653,5456.209275195198
Region_04,2023-03-13,2370622.3704155944,97.9799427288139,0,0,6.246346308928816,-2.5800465415261713,4406.123979987767,460.3799059234603,4447.953836139562,7.0,3228,199490.72278777347,5121.086242034513
Region_04,2023-03-20,2370622.3704155944,97.83011806108027,0,0,11.449340133542204,-2.4171585687725203,6238.285086012839,602.262040994972,4356.206617251485,7.0,3230,202814.711815642,5776.491656169098
Region_04,2023-03-27,2370622.3704155944,97.64340193081443,0,0,8.1132867069175,-2.663193055089092,5960.531017046509,414.7812975304614,4788.185626660187,7.0,3232,203762.32617827278,5330.383435232105
Region_04,2023-04-03,2370622.3704155944,97.37836530281713,0,0,14.432681483643615,-2.782997767940304,6313.788098182104,494.35574426311496,3774.510661891003,7.0,3234,200882.48945899782,4972.931782311286
Region_04,2023-04-10,2370622.3704155944,96.92442690558067,0,0,10.951432531720409,-2.9911645802611613,4837.584086130169,447.2709061088141,4720.983521612475,7.0,3236,209594.37606774352,4920.029826598936
Region_04,2023-04-17,2370622.3704155944,95.97698202556398,0,0,11.572734099368887,-2.815262184236666,6246.723480621447,376.2707582470061,5232.0134182017755,7.0,3238,217806.47635893154,5447.642873827938
Region_04,2023-04-24,2370622.3704155944,96.05345284614496,0,0,14.862531471773234,-3.1980839360071314,5780.731204863804,467.19798725003676,4733.927876978871,7.0,3240,210445.4694619143,5787.966249085557
Region_04,2023-05-01,2370622.3704155944,95.83324982109482,0,0,13.331768042762814,-3.2374713111883406,4625.313242213178,454.37414833043727,4330.436145710972,7.0,3242,217966.30837783605,5282.005135849201
Region_04,2023-05-08,2370622.3704155944,95.73044996925424,1,0,15.118736624954536,-3.2229552664592687,6591.693497979736,433.6462129649452,5214.529983829718,7.0,3244,233445.67711036452,5199.82505700968
Region_04,2023-05-15,2370622.3704155944,96.57941230664723,0,0,13.697320600888172,-3.0691661289714838,4887.917411071086,386.3679489844212,4853.62024187171,7.0,3246,200459.35720024153,5315.756963856558
Region_04,2023-05-22,2370622.3704155944,96.87440225982638,0,0,14.06567151403949,-3.7031579126026393,4723.345645701592,483.46686681346796,3837.7984662397967,7.0,3248,208660.9512876661,5149.006209161407
Region_04,2023-05-29,2370622.3704155944,96.53068823795597,0,0,15.441047084736834,-4.237723138882615,5802.340849153728,474.80157365484655,4898.9405493974655,7.0,3250,202992.3315992016,5267.021606544194
Region_04,2023-06-05,2370622.3704155944,96.82002227822369,0,0,17.418727172707484,-4.5013774942878975,5014.639439516084,455.35735068634176,5292.639938613283,7.0,3252,212785.26109237212,5459.8157482308925
Region_04,2023-06-12,2370622.3704155944,96.0801259132939,0,0,16.450523722991175,-4.5694374703760285,5772.06369580237,405.2965087042193,4704.26101103795,7.0,3254,202529.22550909527,5182.556328316183
Region_04,2023-06-19,2370622.3704155944,96.60209514147908,0,0,14.739594476435096,-4.529344278846248,5283.997848757289,467.3948466528208,4539.325254051555,7.0,3256,203881.60361654198,5645.09643215772
Region_04,2023-06-26,2370622.3704155944,96.73489369065054,0,0,18.66752522362677,-4.473636123189001,5706.733675323618,430.3615274553446,5149.881422234277,7.0,3258,223627.5090067979,5111.947565895843
Region_04,2023-07-03,2370622.3704155944,96.64193112820567,0,0,17.73996526926382,-3.8736730791231655,6167.350465863722,395.8311527187602,4068.1131758764036,7.0,3260,203934.30545980617,5556.894470956177
Region_04,2023-07-10,2370622.3704155944,96.92675224315172,0,0,17.505253199377407,-3.6804469259227317,5450.236407241661,406.51376007734837,4752.03216545685,7.0,3262,191008.50245444203,5490.669404257969
Region_04,2023-07-17,2370622.3704155944,97.64847002883982,0,0,16.818032281841255,-3.5073655433679476,6215.561648239405,462.1200107196544,4183.496107611772,7.0,3264,206718.4857804131,5278.254394946087
Region_04,2023-07-24,2370622.3704155944,97.42195553972525,0,0,14.00879920451938,-3.6553029796108203,6196.296257910044,497.24900611905736,5106.570331454877,7.0,3266,208911.0163470838,5305.4871636050175
Region_04,2023-07-31,2370622.3704155944,96.93663300952943,0,0,19.523551268017897,-3.4241803250981944,4848.541364282284,425.25568920120924,3636.0684422936247,7.0,3268,200676.5237623283,5293.6526884005525
Region_04,2023-08-07,2370622.3704155944,97.98391992442926,0,0,15.83928293917605,-3.2206972584452482,6203.596659796147,375.7883751255684,3992.7919881477806,7.0,3270,205191.47748851328,5830.950910750323
Region_04,2023-08-14,2370622.3704155944,97.99424081362596,1,0,16.794036067591854,-3.023492830837472,5993.270641102577,412.48204765096847,3999.1505103576123,7.0,3272,231444.7792278124,5160.090068925904
Region_04,2023-08-21,2370622.3704155944,98.7352097982984,0,0,17.44333102628913,-3.0601217536549856,5585.800388084722,504.18655698564214,5121.805499063581,7.0,3274,199698.4401805674,5702.575023279983
Region_04,2023-08-28,2370622.3704155944,98.40379966891393,0,0,16.277577647408066,-2.877229512676821,6445.617442019992,433.9490929804187,4720.995948583176,7.0,3276,202942.64908788586,5641.101734042516
Region_04,2023-09-04,2370622.3704155944,98.59337246381483,0,0,14.024805635543466,-2.4257079937980563,6970.323890069389,443.1321588431364,5325.4275683112355,7.0,3278,198701.78759694277,5315.5927440955065
Region_04,2023-09-11,2370622.3704155944,98.27896854967352,0,0,12.846740975472306,-2.666581785906522,6118.735066236393,420.74819870810387,3852.5035773135933,7.0,3280,208010.6485709633,5798.951429272343
Region_04,2023-09-18,2370622.3704155944,98.59465776213028,0,0,12.3819230709769,-3.3139848575084083,4424.832434333371,413.34108947686946,4661.559980710629,7.0,3282,203148.93934295696,4761.679053069687
Region_04,2023-09-25,2370622.3704155944,98.4604314667381,0,0,12.356526490904601,-3.07302120413777,5844.854938994139,425.4312823666853,4534.0418243148515,7.0,3284,195999.52467352131,5450.952384041547
Region_04,2023-10-02,2370622.3704155944,98.1315616537142,0,0,10.887602905332862,-2.8578829253626847,5374.833745073787,417.80175972277823,4238.430055878697,7.0,3286,203589.20607643714,5408.337910397694
